kind	x	y	z	block	meta	extra
block	8	11	7	planks	1	-1
block	8	11	9	planks	1	-1
block	8	11	16	planks	1	-1
block	8	11	17	planks	1	-1
block	8	11	18	fence	0	-1
block	9	11	7	planks	1	-1
block	9	11	9	planks	1	-1
block	9	11	15	planks	1	-1
block	9	11	18	planks	1	-1
block	10	11	7	planks	1	-1
block	10	11	9	planks	1	-1
block	10	11	10	fence	0	-1
block	10	11	14	fence	0	-1
block	10	11	15	planks	1	-1
block	10	11	17	planks	1	-1
block	11	11	8	planks	1	-1
block	11	11	9	fence	0	-1
block	11	11	11	planks	1	-1
block	11	11	12	glass_pane	0	-1
block	11	11	13	planks	1	-1
block	11	11	15	fence	0	-1
block	11	11	16	planks	1	-1
block	12	11	4	stone_brick_stairs	6	-1
block	12	11	5	stone_brick_stairs	5	-1
block	12	11	6	stone_brick_stairs	0	-1
block	12	11	7	stone_brick_stairs	0	-1
block	12	11	8	stone_brick_stairs	0	-1
block	12	11	9	stone_brick_stairs	0	-1
block	12	11	10	stone_brick_stairs	0	-1
block	12	11	11	planks	1	-1
block	12	11	13	planks	1	-1
block	12	11	14	stone_brick_stairs	0	-1
block	12	11	15	stone_brick_stairs	0	-1
block	12	11	16	stone_brick_stairs	0	-1
block	12	11	17	stone_brick_stairs	0	-1
block	12	11	18	stone_brick_stairs	0	-1
block	12	11	19	stone_brick_stairs	5	-1
block	12	11	20	stone_brick_stairs	7	-1
block	13	11	4	stone_brick_stairs	6	-1
block	13	11	5	stone_brick_stairs	4	-1
block	13	11	6	stone_brick_stairs	1	-1
block	13	11	7	stone_brick_stairs	1	-1
block	13	11	8	stone_brick_stairs	1	-1
block	13	11	9	stone_brick_stairs	1	-1
block	13	11	10	stone_brick_stairs	1	-1
block	13	11	11	planks	1	-1
block	13	11	13	planks	1	-1
block	13	11	14	stone_brick_stairs	1	-1
block	13	11	15	stone_brick_stairs	1	-1
block	13	11	16	stone_brick_stairs	1	-1
block	13	11	17	stone_brick_stairs	1	-1
block	13	11	18	stone_brick_stairs	1	-1
block	13	11	19	stone_brick_stairs	4	-1
block	13	11	20	stone_brick_stairs	7	-1
block	14	11	8	planks	1	-1
block	14	11	9	fence	0	-1
block	14	11	11	planks	1	-1
block	14	11	12	glass_pane	0	-1
block	14	11	13	planks	1	-1
block	14	11	15	fence	0	-1
block	14	11	16	planks	1	-1
block	15	11	7	planks	1	-1
block	15	11	9	planks	1	-1
block	15	11	10	fence	0	-1
block	15	11	14	fence	0	-1
block	15	11	15	planks	1	-1
block	15	11	17	planks	1	-1
block	16	11	6	planks	1	-1
block	16	11	9	planks	1	-1
block	16	11	15	planks	1	-1
block	16	11	17	planks	1	-1
block	17	11	6	fence	0	-1
block	17	11	7	planks	1	-1
block	17	11	8	planks	1	-1
block	17	11	15	planks	1	-1
block	17	11	17	planks	1	-1
block	17	11	18	fence	0	-1
block	18	11	7	fence	0	-1
block	18	11	16	planks	1	-1
block	18	11	17	fence	0	-1
block	6	12	17	fence	0	-1
block	7	12	7	planks	1	-1
block	7	12	8	planks	1	-1
block	7	12	16	fence	0	-1
block	7	12	17	planks	1	-1
block	7	12	18	fence	0	-1
block	8	12	6	planks	1	-1
block	8	12	9	planks	1	-1
block	8	12	15	fence	0	-1
block	8	12	16	planks	1	-1
block	8	12	18	planks	1	-1
block	8	12	19	fence	0	-1
block	9	12	6	fence	0	-1
block	9	12	7	planks	1	-1
block	9	12	9	planks	1	-1
block	9	12	15	planks	1	-1
block	9	12	18	planks	1	-1
block	10	12	7	planks	1	-1
block	10	12	8	planks	1	-1
block	10	12	9	fence	0	-1
block	10	12	10	stone_brick_stairs	2	-1
block	10	12	14	stone_brick_stairs	3	-1
block	10	12	15	fence	0	-1
block	10	12	16	planks	1	-1
block	10	12	17	planks	1	-1
block	10	12	18	fence	0	-1
block	11	12	8	fence	0	-1
block	11	12	10	stone_brick_stairs	2	-1
block	11	12	11	planks	1	-1
block	11	12	12	planks	1	-1
block	11	12	13	planks	1	-1
block	11	12	14	stone_brick_stairs	3	-1
block	11	12	16	fence	0	-1
block	12	12	4	stone_brick_stairs	3	-1
block	12	12	10	stone_brick_stairs	2	-1
block	12	12	11	planks	1	-1
block	12	12	13	planks	1	-1
block	12	12	14	stone_brick_stairs	3	-1
block	12	12	20	stone_brick_stairs	2	-1
block	13	12	4	stone_brick_stairs	3	-1
block	13	12	10	stone_brick_stairs	2	-1
block	13	12	11	planks	1	-1
block	13	12	13	planks	1	-1
block	13	12	14	stone_brick_stairs	3	-1
block	13	12	20	stone_brick_stairs	2	-1
block	14	12	8	fence	0	-1
block	14	12	10	stone_brick_stairs	2	-1
block	14	12	11	planks	1	-1
block	14	12	12	planks	1	-1
block	14	12	13	planks	1	-1
block	14	12	14	stone_brick_stairs	3	-1
block	14	12	16	fence	0	-1
block	15	12	6	fence	0	-1
block	15	12	7	planks	1	-1
block	15	12	8	planks	1	-1
block	15	12	9	fence	0	-1
block	15	12	10	stone_brick_stairs	2	-1
block	15	12	14	stone_brick_stairs	3	-1
block	15	12	15	fence	0	-1
block	15	12	16	planks	1	-1
block	15	12	17	planks	1	-1
block	16	12	6	planks	1	-1
block	16	12	9	planks	1	-1
block	16	12	15	planks	1	-1
block	16	12	17	planks	1	-1
block	16	12	18	fence	0	-1
block	17	12	5	fence	0	-1
block	17	12	6	planks	1	-1
block	17	12	8	planks	1	-1
block	17	12	9	fence	0	-1
block	17	12	15	planks	1	-1
block	17	12	18	planks	1	-1
block	18	12	6	fence	0	-1
block	18	12	7	planks	1	-1
block	18	12	8	fence	0	-1
block	18	12	16	planks	1	-1
block	18	12	17	planks	1	-1
block	19	12	7	fence	0	-1
block	4	13	18	fence	0	-1
block	5	13	17	fence	0	-1
block	5	13	18	planks	1	-1
block	5	13	19	fence	0	-1
block	6	13	16	planks	1	-1
block	6	13	17	planks	1	-1
block	6	13	18	planks	1	-1
block	6	13	19	planks	1	-1
block	6	13	20	planks	1	-1
block	7	13	7	planks	1	-1
block	7	13	8	planks	1	-1
block	7	13	15	fence	0	-1
block	7	13	16	planks	1	-1
block	7	13	17	planks	1	-1
block	7	13	18	planks	1	-1
block	7	13	19	planks	1	-1
block	7	13	20	planks	1	-1
block	7	13	21	fence	0	-1
block	8	13	6	planks	1	-1
block	8	13	9	planks	1	-1
block	8	13	14	fence	0	-1
block	8	13	15	planks	1	-1
block	8	13	18	planks	1	-1
block	8	13	19	planks	1	-1
block	8	13	20	planks	1	-1
block	8	13	21	planks	1	-1
block	8	13	22	fence	0	-1
block	9	13	6	planks	1	-1
block	9	13	8	planks	1	-1
block	9	13	9	planks	1	-1
block	9	13	15	planks	1	-1
block	9	13	18	planks	1	-1
block	9	13	19	planks	1	-1
block	9	13	20	planks	1	-1
block	9	13	21	fence	0	-1
block	10	13	7	planks	1	-1
block	10	13	8	planks	1	-1
block	10	13	9	fence	0	-1
block	10	13	11	stone_brick_stairs	2	-1
block	10	13	13	stone_brick_stairs	3	-1
block	10	13	15	fence	0	-1
block	10	13	16	planks	1	-1
block	10	13	17	planks	1	-1
block	10	13	18	planks	1	-1
block	10	13	19	planks	1	-1
block	10	13	20	planks	1	-1
block	11	13	11	stone_brick_stairs	2	-1
block	11	13	12	planks	1	-1
block	11	13	13	stone_brick_stairs	3	-1
block	11	13	16	fence	0	-1
block	11	13	17	fence	0	-1
block	11	13	18	planks	1	-1
block	11	13	19	fence	0	-1
block	12	13	11	stone_brick_stairs	2	-1
block	12	13	13	stone_brick_stairs	3	-1
block	13	13	6	fence	0	-1
block	13	13	11	stone_brick_stairs	2	-1
block	13	13	13	stone_brick_stairs	3	-1
block	14	13	5	fence	0	-1
block	14	13	6	planks	1	-1
block	14	13	7	fence	0	-1
block	14	13	8	fence	0	-1
block	14	13	11	stone_brick_stairs	2	-1
block	14	13	12	planks	1	-1
block	14	13	13	stone_brick_stairs	3	-1
block	15	13	4	planks	1	-1
block	15	13	5	planks	1	-1
block	15	13	6	planks	1	-1
block	15	13	7	planks	1	-1
block	15	13	8	planks	1	-1
block	15	13	9	fence	0	-1
block	15	13	11	stone_brick_stairs	2	-1
block	15	13	13	stone_brick_stairs	3	-1
block	15	13	15	fence	0	-1
block	15	13	16	planks	1	-1
block	15	13	17	planks	1	-1
block	16	13	3	fence	0	-1
block	16	13	4	planks	1	-1
block	16	13	5	planks	1	-1
block	16	13	6	planks	1	-1
block	16	13	9	planks	1	-1
block	16	13	15	planks	1	-1
block	16	13	16	planks	1	-1
block	16	13	18	planks	1	-1
block	17	13	3	planks	1	-1
block	17	13	4	planks	1	-1
block	17	13	5	planks	1	-1
block	17	13	6	planks	1	-1
block	17	13	9	planks	1	-1
block	17	13	10	fence	0	-1
block	17	13	15	planks	1	-1
block	17	13	18	planks	1	-1
block	18	13	3	fence	0	-1
block	18	13	4	planks	1	-1
block	18	13	5	planks	1	-1
block	18	13	6	planks	1	-1
block	18	13	7	planks	1	-1
block	18	13	8	planks	1	-1
block	18	13	9	fence	0	-1
block	18	13	16	planks	1	-1
block	18	13	17	planks	1	-1
block	19	13	4	planks	1	-1
block	19	13	5	planks	1	-1
block	19	13	6	planks	1	-1
block	19	13	7	planks	1	-1
block	19	13	8	planks	1	-1
block	20	13	5	fence	0	-1
block	20	13	6	planks	1	-1
block	20	13	7	fence	0	-1
block	21	13	6	fence	0	-1
block	4	14	17	planks	1	-1
block	4	14	18	planks	1	-1
block	4	14	19	planks	1	-1
block	5	14	16	planks	1	-1
block	5	14	17	planks	1	-1
block	5	14	18	planks	1	-1
block	5	14	19	planks	1	-1
block	5	14	20	planks	1	-1
block	6	14	15	planks	1	-1
block	6	14	18	planks	1	-1
block	6	14	19	planks	1	-1
block	6	14	20	planks	1	-1
block	6	14	21	planks	1	-1
block	7	14	7	planks	1	-1
block	7	14	8	planks	1	-1
block	7	14	14	planks	1	-1
block	7	14	15	planks	1	-1
block	7	14	21	planks	1	-1
block	7	14	22	planks	1	-1
block	8	14	6	planks	1	-1
block	8	14	8	planks	1	-1
block	8	14	9	planks	1	-1
block	8	14	14	planks	1	-1
block	8	14	22	planks	1	-1
block	9	14	6	planks	1	-1
block	9	14	9	planks	1	-1
block	9	14	12	stone_brick_stairs	0	-1
block	9	14	14	planks	1	-1
block	9	14	15	planks	1	-1
block	9	14	21	planks	1	-1
block	9	14	22	planks	1	-1
block	10	14	7	planks	1	-1
block	10	14	8	planks	1	-1
block	10	14	9	fence	0	-1
block	10	14	12	stonebrick	0	-1
block	10	14	15	planks	1	-1
block	10	14	21	planks	1	-1
block	11	14	12	stone_slab	5	-1
block	11	14	16	planks	1	-1
block	11	14	17	planks	1	-1
block	11	14	19	planks	1	-1
block	11	14	20	planks	1	-1
block	12	14	12	stone_slab	5	-1
block	12	14	17	planks	1	-1
block	12	14	18	planks	1	-1
block	12	14	19	planks	1	-1
block	13	14	5	planks	1	-1
block	13	14	6	planks	1	-1
block	13	14	7	planks	1	-1
block	13	14	12	stone_slab	5	-1
block	14	14	4	planks	1	-1
block	14	14	5	planks	1	-1
block	14	14	7	planks	1	-1
block	14	14	8	planks	1	-1
block	14	14	12	stone_slab	5	-1
block	15	14	3	planks	1	-1
block	15	14	9	planks	1	-1
block	15	14	12	stonebrick	0	-1
block	15	14	15	fence	0	-1
block	15	14	16	planks	1	-1
block	15	14	17	planks	1	-1
block	16	14	3	planks	1	-1
block	16	14	9	planks	1	-1
block	16	14	10	planks	1	-1
block	16	14	12	stone_brick_stairs	1	-1
block	16	14	15	planks	1	-1
block	16	14	18	planks	1	-1
block	17	14	10	planks	1	-1
block	17	14	15	planks	1	-1
block	17	14	16	planks	1	-1
block	17	14	18	planks	1	-1
block	18	14	3	planks	1	-1
block	18	14	9	planks	1	-1
block	18	14	10	planks	1	-1
block	18	14	16	planks	1	-1
block	18	14	17	planks	1	-1
block	19	14	3	planks	1	-1
block	19	14	4	planks	1	-1
block	19	14	5	planks	1	-1
block	19	14	6	planks	1	-1
block	19	14	9	planks	1	-1
block	20	14	4	planks	1	-1
block	20	14	5	planks	1	-1
block	20	14	6	planks	1	-1
block	20	14	7	planks	1	-1
block	20	14	8	planks	1	-1
block	21	14	5	planks	1	-1
block	21	14	6	planks	1	-1
block	21	14	7	planks	1	-1
block	4	15	17	glass_pane	0	-1
block	4	15	18	glass_pane	0	-1
block	4	15	19	glass_pane	0	-1
block	5	15	16	planks	1	-1
block	5	15	17	planks	1	-1
block	5	15	19	planks	1	-1
block	5	15	20	planks	1	-1
block	6	15	8	fence	0	-1
block	6	15	15	planks	1	-1
block	6	15	19	planks	1	-1
block	6	15	20	planks	1	-1
block	6	15	21	planks	1	-1
block	7	15	7	planks	1	-1
block	7	15	8	planks	1	-1
block	7	15	9	fence	0	-1
block	7	15	14	glass_pane	0	-1
block	7	15	15	planks	1	-1
block	7	15	21	planks	1	-1
block	7	15	22	glass_pane	0	-1
block	8	15	6	planks	1	-1
block	8	15	7	planks	1	-1
block	8	15	9	planks	1	-1
block	8	15	14	glass_pane	0	-1
block	8	15	22	glass_pane	0	-1
block	9	15	6	planks	1	-1
block	9	15	9	planks	1	-1
block	9	15	10	fence	0	-1
block	9	15	12	stone_brick_stairs	4	-1
block	9	15	14	glass_pane	0	-1
block	9	15	15	planks	1	-1
block	9	15	21	planks	1	-1
block	9	15	22	glass_pane	0	-1
block	10	15	7	planks	1	-1
block	10	15	8	planks	1	-1
block	10	15	9	fence	0	-1
block	10	15	15	planks	1	-1
block	10	15	21	planks	1	-1
block	11	15	16	planks	1	-1
block	11	15	17	planks	1	-1
block	11	15	19	planks	1	-1
block	11	15	20	planks	1	-1
block	12	15	17	glass_pane	0	-1
block	12	15	18	glass_pane	0	-1
block	12	15	19	glass_pane	0	-1
block	13	15	5	glass_pane	0	-1
block	13	15	6	glass_pane	0	-1
block	13	15	7	glass_pane	0	-1
block	14	15	4	planks	1	-1
block	14	15	5	planks	1	-1
block	14	15	7	planks	1	-1
block	14	15	8	planks	1	-1
block	15	15	3	planks	1	-1
block	15	15	9	planks	1	-1
block	15	15	15	fence	0	-1
block	15	15	16	planks	1	-1
block	15	15	17	planks	1	-1
block	16	15	3	planks	1	-1
block	16	15	9	planks	1	-1
block	16	15	10	glass_pane	0	-1
block	16	15	12	stone_brick_stairs	5	-1
block	16	15	14	fence	0	-1
block	16	15	15	planks	1	-1
block	16	15	18	planks	1	-1
block	17	15	10	glass_pane	0	-1
block	17	15	15	planks	1	-1
block	17	15	17	planks	1	-1
block	17	15	18	planks	1	-1
block	18	15	3	planks	1	-1
block	18	15	9	planks	1	-1
block	18	15	10	glass_pane	0	-1
block	18	15	15	fence	0	-1
block	18	15	16	planks	1	-1
block	18	15	17	planks	1	-1
block	19	15	3	planks	1	-1
block	19	15	4	planks	1	-1
block	19	15	5	planks	1	-1
block	19	15	9	planks	1	-1
block	19	15	16	fence	0	-1
block	20	15	4	planks	1	-1
block	20	15	5	planks	1	-1
block	20	15	7	planks	1	-1
block	20	15	8	planks	1	-1
block	21	15	5	glass_pane	0	-1
block	21	15	6	glass_pane	0	-1
block	21	15	7	glass_pane	0	-1
block	4	16	17	glass_pane	0	-1
block	4	16	18	glass_pane	0	-1
block	4	16	19	glass_pane	0	-1
block	5	16	8	fence	0	-1
block	5	16	16	planks	1	-1
block	5	16	17	planks	1	-1
block	5	16	19	planks	1	-1
block	5	16	20	planks	1	-1
block	6	16	7	fence	0	-1
block	6	16	8	planks	1	-1
block	6	16	9	fence	0	-1
block	6	16	15	planks	1	-1
block	6	16	20	planks	1	-1
block	6	16	21	planks	1	-1
block	7	16	6	fence	0	-1
block	7	16	7	planks	1	-1
block	7	16	9	planks	1	-1
block	7	16	14	glass_pane	0	-1
block	7	16	15	planks	1	-1
block	7	16	21	planks	1	-1
block	7	16	22	glass_pane	0	-1
block	8	16	6	planks	1	-1
block	8	16	7	planks	1	-1
block	8	16	9	planks	1	-1
block	8	16	10	fence	0	-1
block	8	16	14	glass_pane	0	-1
block	8	16	22	glass_pane	0	-1
block	9	16	6	planks	1	-1
block	9	16	7	planks	1	-1
block	9	16	10	planks	1	-1
block	9	16	14	glass_pane	0	-1
block	9	16	15	planks	1	-1
block	9	16	21	planks	1	-1
block	9	16	22	glass_pane	0	-1
block	10	16	7	planks	1	-1
block	10	16	8	planks	1	-1
block	10	16	9	planks	1	-1
block	10	16	15	planks	1	-1
block	10	16	21	planks	1	-1
block	11	16	16	planks	1	-1
block	11	16	17	planks	1	-1
block	11	16	19	planks	1	-1
block	11	16	20	planks	1	-1
block	12	16	17	glass_pane	0	-1
block	12	16	18	glass_pane	0	-1
block	12	16	19	glass_pane	0	-1
block	13	16	5	glass_pane	0	-1
block	13	16	6	glass_pane	0	-1
block	13	16	7	glass_pane	0	-1
block	14	16	4	planks	1	-1
block	14	16	5	planks	1	-1
block	14	16	7	planks	1	-1
block	14	16	8	planks	1	-1
block	15	16	3	planks	1	-1
block	15	16	9	planks	1	-1
block	15	16	15	planks	1	-1
block	15	16	16	planks	1	-1
block	15	16	17	planks	1	-1
block	16	16	3	planks	1	-1
block	16	16	9	planks	1	-1
block	16	16	10	glass_pane	0	-1
block	16	16	14	planks	1	-1
block	16	16	17	planks	1	-1
block	16	16	18	planks	1	-1
block	17	16	10	glass_pane	0	-1
block	17	16	14	fence	0	-1
block	17	16	15	planks	1	-1
block	17	16	17	planks	1	-1
block	17	16	18	planks	1	-1
block	18	16	3	planks	1	-1
block	18	16	9	planks	1	-1
block	18	16	10	glass_pane	0	-1
block	18	16	15	planks	1	-1
block	18	16	17	planks	1	-1
block	18	16	18	fence	0	-1
block	19	16	3	planks	1	-1
block	19	16	4	planks	1	-1
block	19	16	9	planks	1	-1
block	19	16	15	fence	0	-1
block	19	16	16	planks	1	-1
block	19	16	17	fence	0	-1
block	20	16	4	planks	1	-1
block	20	16	5	planks	1	-1
block	20	16	7	planks	1	-1
block	20	16	8	planks	1	-1
block	20	16	16	fence	0	-1
block	21	16	5	glass_pane	0	-1
block	21	16	6	glass_pane	0	-1
block	21	16	7	glass_pane	0	-1
block	3	17	8	fence	0	-1
block	4	17	7	fence	0	-1
block	4	17	8	planks	1	-1
block	4	17	9	fence	0	-1
block	4	17	14	stone_slab	5	-1
block	4	17	15	stone_brick_stairs	7	-1
block	4	17	17	stone_slab	5	-1
block	4	17	18	stone_brick_stairs	0	-1
block	4	17	19	stone_slab	5	-1
block	4	17	21	stone_brick_stairs	6	-1
block	4	17	22	stone_slab	5	-1
block	5	17	6	planks	1	-1
block	5	17	7	planks	1	-1
block	5	17	8	planks	1	-1
block	5	17	9	planks	1	-1
block	5	17	10	planks	1	-1
block	5	17	14	stone_brick_stairs	5	-1
block	5	17	15	fence	0	-1
block	5	17	16	planks	1	-1
block	5	17	17	planks	1	-1
block	5	17	18	planks	1	-1
block	5	17	19	planks	1	-1
block	5	17	20	planks	1	-1
block	5	17	21	fence	0	-1
block	5	17	22	stone_brick_stairs	5	-1
block	6	17	5	fence	0	-1
block	6	17	6	planks	1	-1
block	6	17	7	planks	1	-1
block	6	17	9	planks	1	-1
block	6	17	10	planks	1	-1
block	6	17	11	fence	0	-1
block	6	17	15	planks	1	-1
block	6	17	16	planks	1	-1
block	6	17	17	planks	1	-1
block	6	17	21	planks	1	-1
block	7	17	4	fence	0	-1
block	7	17	5	planks	1	-1
block	7	17	6	planks	1	-1
block	7	17	7	planks	1	-1
block	7	17	9	planks	1	-1
block	7	17	10	planks	1	-1
block	7	17	11	planks	1	-1
block	7	17	12	fence	0	-1
block	7	17	14	stone_slab	5	-1
block	7	17	15	planks	1	-1
block	7	17	16	planks	1	-1
block	7	17	17	planks	1	-1
block	7	17	18	planks	1	-1
block	7	17	19	planks	1	-1
block	7	17	20	planks	1	-1
block	7	17	21	planks	1	-1
block	7	17	22	stone_slab	5	-1
block	8	17	5	fence	0	-1
block	8	17	6	planks	1	-1
block	8	17	7	planks	1	-1
block	8	17	9	planks	1	-1
block	8	17	10	planks	1	-1
block	8	17	11	fence	0	-1
block	8	17	14	stone_brick_stairs	2	-1
block	8	17	15	planks	1	-1
block	8	17	16	planks	1	-1
block	8	17	17	planks	1	-1
block	8	17	18	planks	1	-1
block	8	17	19	planks	1	-1
block	8	17	20	planks	1	-1
block	8	17	21	planks	1	-1
block	8	17	22	stone_brick_stairs	3	-1
block	9	17	6	planks	1	-1
block	9	17	7	planks	1	-1
block	9	17	9	planks	1	-1
block	9	17	10	planks	1	-1
block	9	17	14	stone_slab	5	-1
block	9	17	15	planks	1	-1
block	9	17	16	planks	1	-1
block	9	17	17	planks	1	-1
block	9	17	18	planks	1	-1
block	9	17	19	planks	1	-1
block	9	17	20	planks	1	-1
block	9	17	21	planks	1	-1
block	9	17	22	stone_slab	5	-1
block	10	17	6	fence	0	-1
block	10	17	7	planks	1	-1
block	10	17	8	planks	1	-1
block	10	17	9	planks	1	-1
block	10	17	10	fence	0	-1
block	10	17	15	planks	1	-1
block	10	17	16	planks	1	-1
block	10	17	17	planks	1	-1
block	10	17	18	planks	1	-1
block	10	17	19	planks	1	-1
block	10	17	20	planks	1	-1
block	10	17	21	planks	1	-1
block	11	17	8	fence	0	-1
block	11	17	14	stone_brick_stairs	4	-1
block	11	17	15	fence	0	-1
block	11	17	16	planks	1	-1
block	11	17	17	planks	1	-1
block	11	17	18	planks	1	-1
block	11	17	19	planks	1	-1
block	11	17	20	planks	1	-1
block	11	17	21	fence	0	-1
block	11	17	22	stone_brick_stairs	4	-1
block	12	17	14	stone_slab	5	-1
block	12	17	15	stone_brick_stairs	7	-1
block	12	17	17	stone_slab	5	-1
block	12	17	18	stone_brick_stairs	1	-1
block	12	17	19	stone_slab	5	-1
block	12	17	21	stone_brick_stairs	6	-1
block	12	17	22	stone_slab	5	-1
block	13	17	3	stone_brick_stairs	7	-1
block	13	17	5	stone_slab	5	-1
block	13	17	6	stone_brick_stairs	0	-1
block	13	17	7	stone_slab	5	-1
block	13	17	9	stone_brick_stairs	6	-1
block	13	17	10	stone_slab	5	-1
block	14	17	3	fence	0	-1
block	14	17	4	planks	1	-1
block	14	17	5	planks	1	-1
block	14	17	6	planks	1	-1
block	14	17	7	planks	1	-1
block	14	17	8	planks	1	-1
block	14	17	9	fence	0	-1
block	14	17	10	stone_brick_stairs	5	-1
block	14	17	16	fence	0	-1
block	15	17	3	planks	1	-1
block	15	17	4	planks	1	-1
block	15	17	5	planks	1	-1
block	15	17	6	planks	1	-1
block	15	17	7	planks	1	-1
block	15	17	8	planks	1	-1
block	15	17	9	planks	1	-1
block	15	17	14	fence	0	-1
block	15	17	15	planks	1	-1
block	15	17	16	planks	1	-1
block	15	17	17	planks	1	-1
block	15	17	18	fence	0	-1
block	16	17	3	planks	1	-1
block	16	17	4	planks	1	-1
block	16	17	5	planks	1	-1
block	16	17	6	planks	1	-1
block	16	17	7	planks	1	-1
block	16	17	8	planks	1	-1
block	16	17	9	planks	1	-1
block	16	17	10	stone_slab	5	-1
block	16	17	14	planks	1	-1
block	16	17	15	planks	1	-1
block	16	17	17	planks	1	-1
block	16	17	18	planks	1	-1
block	17	17	3	planks	1	-1
block	17	17	4	planks	1	-1
block	17	17	5	planks	1	-1
block	17	17	6	planks	1	-1
block	17	17	7	planks	1	-1
block	17	17	8	planks	1	-1
block	17	17	9	planks	1	-1
block	17	17	10	stone_brick_stairs	3	-1
block	17	17	13	fence	0	-1
block	17	17	14	planks	1	-1
block	17	17	15	planks	1	-1
block	17	17	17	planks	1	-1
block	17	17	18	planks	1	-1
block	17	17	19	fence	0	-1
block	18	17	3	planks	1	-1
block	18	17	4	planks	1	-1
block	18	17	5	planks	1	-1
block	18	17	6	planks	1	-1
block	18	17	7	planks	1	-1
block	18	17	8	planks	1	-1
block	18	17	9	planks	1	-1
block	18	17	10	stone_slab	5	-1
block	18	17	12	fence	0	-1
block	18	17	13	planks	1	-1
block	18	17	14	planks	1	-1
block	18	17	15	planks	1	-1
block	18	17	17	planks	1	-1
block	18	17	18	planks	1	-1
block	18	17	19	planks	1	-1
block	18	17	20	fence	0	-1
block	19	17	3	planks	1	-1
block	19	17	7	planks	1	-1
block	19	17	8	planks	1	-1
block	19	17	9	planks	1	-1
block	19	17	13	fence	0	-1
block	19	17	14	planks	1	-1
block	19	17	15	planks	1	-1
block	19	17	17	planks	1	-1
block	19	17	18	planks	1	-1
block	19	17	19	fence	0	-1
block	20	17	3	fence	0	-1
block	20	17	4	planks	1	-1
block	20	17	5	planks	1	-1
block	20	17	6	planks	1	-1
block	20	17	7	planks	1	-1
block	20	17	8	planks	1	-1
block	20	17	9	fence	0	-1
block	20	17	10	stone_brick_stairs	4	-1
block	20	17	14	planks	1	-1
block	20	17	15	planks	1	-1
block	20	17	16	planks	1	-1
block	20	17	17	planks	1	-1
block	20	17	18	planks	1	-1
block	21	17	3	stone_brick_stairs	7	-1
block	21	17	5	stone_slab	5	-1
block	21	17	6	stone_brick_stairs	1	-1
block	21	17	7	stone_slab	5	-1
block	21	17	9	stone_brick_stairs	6	-1
block	21	17	10	stone_slab	5	-1
block	21	17	15	fence	0	-1
block	21	17	16	planks	1	-1
block	21	17	17	fence	0	-1
block	22	17	16	fence	0	-1
block	3	18	7	planks	1	-1
block	3	18	8	planks	1	-1
block	3	18	9	planks	1	-1
block	4	18	6	planks	1	-1
block	4	18	7	planks	1	-1
block	4	18	9	planks	1	-1
block	4	18	10	planks	1	-1
block	4	18	15	stone_brick_stairs	0	-1
block	4	18	16	stone_brick_stairs	0	-1
block	4	18	17	stone_brick_stairs	0	-1
block	4	18	18	stone_brick_stairs	0	-1
block	4	18	19	stone_brick_stairs	0	-1
block	4	18	20	stone_brick_stairs	0	-1
block	4	18	21	stone_brick_stairs	0	-1
block	5	18	5	planks	1	-1
block	5	18	11	planks	1	-1
block	5	18	14	stone_brick_stairs	2	-1
block	5	18	15	planks	1	-1
block	5	18	16	planks	1	-1
block	5	18	17	planks	1	-1
block	5	18	18	planks	1	-1
block	5	18	19	planks	1	-1
block	5	18	20	planks	1	-1
block	5	18	21	planks	1	-1
block	5	18	22	stone_brick_stairs	3	-1
block	6	18	4	planks	1	-1
block	6	18	5	planks	1	-1
block	6	18	11	planks	1	-1
block	6	18	12	planks	1	-1
block	6	18	14	stone_brick_stairs	2	-1
block	6	18	15	planks	1	-1
block	6	18	21	planks	1	-1
block	6	18	22	stone_brick_stairs	3	-1
block	7	18	4	planks	1	-1
block	7	18	7	planks	1	-1
block	7	18	12	planks	1	-1
block	7	18	14	stone_brick_stairs	2	-1
block	7	18	15	planks	1	-1
block	7	18	21	planks	1	-1
block	7	18	22	stone_brick_stairs	3	-1
block	8	18	4	planks	1	-1
block	8	18	5	planks	1	-1
block	8	18	7	planks	1	-1
block	8	18	11	planks	1	-1
block	8	18	12	planks	1	-1
block	8	18	14	stone_brick_stairs	2	-1
block	8	18	15	planks	1	-1
block	8	18	21	planks	1	-1
block	8	18	22	stone_brick_stairs	3	-1
block	9	18	5	planks	1	-1
block	9	18	7	planks	1	-1
block	9	18	11	planks	1	-1
block	9	18	14	stone_brick_stairs	2	-1
block	9	18	15	planks	1	-1
block	9	18	21	planks	1	-1
block	9	18	22	stone_brick_stairs	3	-1
block	10	18	6	planks	1	-1
block	10	18	7	planks	1	-1
block	10	18	9	planks	1	-1
block	10	18	10	planks	1	-1
block	10	18	14	stone_brick_stairs	2	-1
block	10	18	15	planks	1	-1
block	10	18	16	brewing_stand	0	-1
block	10	18	21	planks	1	-1
block	10	18	22	stone_brick_stairs	3	-1
block	11	18	7	planks	1	-1
block	11	18	8	planks	1	-1
block	11	18	9	planks	1	-1
block	11	18	14	stone_brick_stairs	2	-1
block	11	18	15	planks	1	-1
block	11	18	16	planks	1	-1
block	11	18	17	planks	1	-1
block	11	18	18	planks	1	-1
block	11	18	19	planks	1	-1
